aml_id,entity_id,entity_type,reason,risk_level,created_date
16540ff6-8d83-451e-beac-4abf8d9f49f3,1749416f-4a61-4ae5-87f9-50283c182702,Company,VAT Under-Reporting,High,29-Jan-2026
12b98d5d-024b-4113-b86e-bf38c42fc1bd,d79cac57-f7f1-47d8-9ba1-891af1cf4ea5,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
fcee6ea3-0a77-452e-868a-a3fbf462ac53,d79cac57-f7f1-47d8-9ba1-891af1cf4ea5,Company,VAT Under-Reporting,High,29-Jan-2026
f9ebb50e-e995-49bb-ac25-9c935f779354,dd356d21-0075-4215-bc5d-138b0afb53e6,Company,VAT Under-Reporting,High,29-Jan-2026
01a2e0ae-4027-427e-849e-6e3367bb6367,66669c4f-dac9-4a7b-9ef9-4de08caf829b,Company,VAT Under-Reporting,High,29-Jan-2026
3a81ee18-fc7c-4574-9138-de37ab716158,791a3306-7330-40c1-93e4-dcd91d47534c,Company,VAT Under-Reporting,High,29-Jan-2026
11ce181f-7b2e-4008-a2b4-91e7a3199a14,47f35d9e-6741-4028-b40b-9f511650cd1e,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
532128ec-40ac-4eb2-b22e-e90b78286f9e,47f35d9e-6741-4028-b40b-9f511650cd1e,Company,VAT Under-Reporting,High,29-Jan-2026
96fb0f35-952f-4346-9dc3-78bd3a93d592,4128ef0c-a82b-4e05-b753-a0765635f88b,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
3188e262-e7fa-4731-9426-06dcd835d5da,4128ef0c-a82b-4e05-b753-a0765635f88b,Company,Turnover per Employee Anomaly,High,29-Jan-2026
1809e02d-e024-4868-bc74-cd78897a701c,60aa7e0b-6ae0-495b-bd89-78a320b4988f,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
7805316e-d3c3-4d07-aeb8-8a9476677a36,60aa7e0b-6ae0-495b-bd89-78a320b4988f,Company,Turnover per Employee Anomaly,High,29-Jan-2026
0accc458-5282-4942-ab67-321c6707d7ba,767d3f9f-b953-4fc5-9b48-4b6169567e15,Company,VAT Under-Reporting,High,29-Jan-2026
3f3863c7-82c3-4ee3-8030-5eef54c57767,587caa60-e7ac-424b-a552-1324d4aa7f57,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
bcfc00fb-2b33-404b-96a4-21ec4adf6b6f,6df7112a-b334-4adf-a929-ca4b022417c4,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
b7273173-51e2-42bc-8363-6a5a719e932b,6df7112a-b334-4adf-a929-ca4b022417c4,Company,VAT Under-Reporting,High,29-Jan-2026
85125f6f-9120-44c8-9b33-b6c01ba669ad,6df7112a-b334-4adf-a929-ca4b022417c4,Company,Turnover per Employee Anomaly,High,29-Jan-2026
8f84a025-fa41-4d7c-90e7-ff54cf7d8bc6,25139e8a-3aff-4a6d-9e00-27060f70adac,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
e6bb0c9e-a9bc-49af-9b43-a00e79403092,25139e8a-3aff-4a6d-9e00-27060f70adac,Company,VAT Under-Reporting,High,29-Jan-2026
7924ba27-8075-4a98-be6e-39bf60de524d,255e36cf-b10f-4523-a303-f34f47036d06,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
c5f5f94d-04a1-48a0-bf62-314998d947f3,255e36cf-b10f-4523-a303-f34f47036d06,Company,VAT Under-Reporting,High,29-Jan-2026
32c9dbe3-0e14-424e-8b32-87cf08a266bc,255e36cf-b10f-4523-a303-f34f47036d06,Company,Turnover per Employee Anomaly,High,29-Jan-2026
54924cc8-56e6-4bb7-88df-43b2ff98a528,5e0b1a4e-473a-4294-9fca-5d4df9f0dc06,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
92bbee25-695d-4a0f-badc-7e5abc2b8590,c12f4297-7d64-45de-8786-5b28d4335e79,Company,VAT Under-Reporting,High,29-Jan-2026
26ce6100-8295-441a-94c0-d9d089a0d6b3,af63cbfd-714b-406a-9e27-f424353cc926,Company,VAT Under-Reporting,High,29-Jan-2026
88499cc0-558a-4d21-965f-18ec1a135e05,e6bc1664-5487-4bdf-b413-9cd52182e61c,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
c248b78b-4c44-4228-95d0-1e8c5abb3923,e6bc1664-5487-4bdf-b413-9cd52182e61c,Company,VAT Under-Reporting,High,29-Jan-2026
a96bd578-72ad-4223-8da2-2cf73a11436a,c132417a-acee-49a6-8245-e8830cb0b634,Company,VAT Under-Reporting,High,29-Jan-2026
f6b57755-89fa-4dbf-8599-4a3e5366502f,c97486c2-f942-465e-9dd2-9384a593bbb8,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
0b3834bb-f37b-4dbc-8629-e678cd777ba9,c97486c2-f942-465e-9dd2-9384a593bbb8,Company,Turnover per Employee Anomaly,High,29-Jan-2026
0092e645-d8bf-481b-ad4e-fd9c4fe6b5e7,8efcf0c7-55df-4c87-9c0e-1ac6489535cd,Company,VAT Under-Reporting,High,29-Jan-2026
c3d5dd9b-e90f-4ca5-9ab4-f84185fd77a4,7c955710-f053-458a-8dda-4f68f7ee7c4c,Company,VAT Under-Reporting,High,29-Jan-2026
303dc221-4db8-4934-bd92-ed8483c6226f,902c688d-0ba1-45ab-91d1-0a67e79eb02b,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
c27b8e71-021a-466d-bd43-b2954c8c2380,902c688d-0ba1-45ab-91d1-0a67e79eb02b,Company,VAT Under-Reporting,High,29-Jan-2026
ecc62b44-605a-4f03-90f7-1469c0aa6fc7,32b4aeb9-8481-48dc-be19-c15b4a67921a,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
866c6d63-6846-4285-bf56-f8fefa596c6d,32b4aeb9-8481-48dc-be19-c15b4a67921a,Company,Turnover per Employee Anomaly,High,29-Jan-2026
5a50ffe3-9a55-4b01-b37b-3483b1732428,9573b7cc-3007-4702-bcbd-514f174fe3b6,Company,VAT Under-Reporting,High,29-Jan-2026
86bd52db-c514-4e1b-8275-50500ff39932,266ea5f7-bc9a-46a3-9451-95ad08617a9f,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
0fab9661-085c-43fc-a70f-93b3b258072a,266ea5f7-bc9a-46a3-9451-95ad08617a9f,Company,Turnover per Employee Anomaly,High,29-Jan-2026
7620522a-a096-4ac6-8ffb-83e7006d2c90,e6045735-f1ca-435c-afb2-392016eaa21a,Company,VAT Under-Reporting,High,29-Jan-2026
72abcaab-f042-4c69-8429-c78e8f74aee4,193b49a3-93fc-4bb9-b301-7d8a3e5a831e,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
3798f1c4-6e32-48a0-b676-3ff5d5e23b26,193b49a3-93fc-4bb9-b301-7d8a3e5a831e,Company,VAT Under-Reporting,High,29-Jan-2026
76676226-b8af-4c7e-9c97-7fc982ac1ef7,193b49a3-93fc-4bb9-b301-7d8a3e5a831e,Company,Turnover per Employee Anomaly,High,29-Jan-2026
b844ee05-4bae-485e-b84e-98247a148054,1da4b1d3-6194-4da9-9fce-816509cd48cd,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
bdc9bf5f-268a-4469-b7e7-ca6a3eaf4f61,1da4b1d3-6194-4da9-9fce-816509cd48cd,Company,VAT Under-Reporting,High,29-Jan-2026
cbd8caf0-c2f7-4880-a02a-5090f326d047,1da4b1d3-6194-4da9-9fce-816509cd48cd,Company,Turnover per Employee Anomaly,High,29-Jan-2026
a686025c-853b-495b-9ff5-c925ce89c022,6c541434-5dbd-45cb-9101-5f55c118bead,Company,VAT Under-Reporting,High,29-Jan-2026
e8afc540-21eb-4a8e-aadb-4ffa3b4a89a7,e2687234-4a7a-4cf6-af1b-154aa2b2efae,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
4bd0305a-d6cf-4c11-a2dd-f78886958b8f,e2687234-4a7a-4cf6-af1b-154aa2b2efae,Company,Turnover per Employee Anomaly,High,29-Jan-2026
69395436-5e8c-4534-ab73-cc05f21fe565,337e19b0-488e-4e20-9162-80b6cdf246c8,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
179b4ffd-cd30-4047-bf2a-2795b3e3a669,337e19b0-488e-4e20-9162-80b6cdf246c8,Company,VAT Under-Reporting,High,29-Jan-2026
9f2b0ca3-9b5a-44f5-b047-f7fa1b045d8f,337e19b0-488e-4e20-9162-80b6cdf246c8,Company,Turnover per Employee Anomaly,High,29-Jan-2026
1a7c2830-c411-48f1-bbe5-b4db73d71a47,73c01a27-8414-470e-a4b1-3a1fdbdeb4cd,Company,VAT Under-Reporting,High,29-Jan-2026
7a1e82f2-b7fb-40d5-8337-213af7a035c3,a8a02435-6bc2-49f0-9740-1dd0b61e0094,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
056f553d-392d-4c40-8ed7-1583e9c9588f,a8a02435-6bc2-49f0-9740-1dd0b61e0094,Company,VAT Under-Reporting,High,29-Jan-2026
0d355829-3750-468c-b003-aec4d0907d60,fc501887-1d90-4766-bdba-4e33cce62487,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
5d7e21cb-c0e4-4102-86d1-ca7f94e5dbe8,e0156266-f834-4ed2-ad4c-376a0ee8dec2,Company,VAT Under-Reporting,High,29-Jan-2026
91f158c5-6bde-4899-a6ae-746b36ca98e8,e6ce7d32-1588-4964-80c3-be2371e2bf26,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
aed249c4-91d9-4b2a-a0fd-a0f3a73746d7,e6ce7d32-1588-4964-80c3-be2371e2bf26,Company,VAT Under-Reporting,High,29-Jan-2026
e35e2be4-853f-4f3d-b0e9-d4649a1083e0,e6ce7d32-1588-4964-80c3-be2371e2bf26,Company,Turnover per Employee Anomaly,High,29-Jan-2026
387ce33c-d9e3-4d00-b3a5-e529bb6c7cc0,17ec8eef-a78c-448d-8060-c5de97297e00,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
27e9367b-d17e-4e19-adf4-d48c932e6194,17ec8eef-a78c-448d-8060-c5de97297e00,Company,Turnover per Employee Anomaly,High,29-Jan-2026
a23ed2ff-d3fa-460d-b1a9-446c7e5a2610,fc3bd9fb-8b0f-4fc3-b9cf-71703d7cdddd,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
ad86faab-f86a-46b3-b8c8-8dd3a50eb411,a5e4df08-0509-4010-8122-700b8d43cf86,Company,VAT Under-Reporting,High,29-Jan-2026
f53f3f62-a3c7-481f-8a80-80a627042933,6744bccb-d057-4169-9af2-f4e4a235461f,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
3d64f4f5-80c2-4e1a-b520-05eb204e9766,6744bccb-d057-4169-9af2-f4e4a235461f,Company,Turnover per Employee Anomaly,High,29-Jan-2026
ce503551-71af-476f-9444-688616e068f6,61e09cb1-8a57-4849-86bd-d287633ef64e,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
13b2aad3-fdba-4dee-9659-c4cc462ebb2b,61e09cb1-8a57-4849-86bd-d287633ef64e,Company,VAT Under-Reporting,High,29-Jan-2026
6cbf15fd-f87b-4eff-a326-4b1fb0ac260b,61e09cb1-8a57-4849-86bd-d287633ef64e,Company,Turnover per Employee Anomaly,High,29-Jan-2026
5aa02a0d-e208-4c29-929b-b81f63155c24,4bbcff5b-9878-4eab-b9f1-7f7cd2e36775,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
3f8cf5d8-d145-4fff-82ec-860d852d1f77,4bbcff5b-9878-4eab-b9f1-7f7cd2e36775,Company,VAT Under-Reporting,High,29-Jan-2026
62727b16-dbc6-4894-8cd8-8739e57f96b6,617b29e6-1f13-45aa-9793-abf38e17661b,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
0f070a67-9040-473a-91be-d7d3021e2037,aaf0803d-45cd-4167-a79c-f4158537a479,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
ad054eea-2d18-4cb9-bcc7-6b63f4ea19d3,aaf0803d-45cd-4167-a79c-f4158537a479,Company,VAT Under-Reporting,High,29-Jan-2026
c6fc05a8-ea9b-4fd3-a4e2-ef1a2384f7ca,aaf0803d-45cd-4167-a79c-f4158537a479,Company,Turnover per Employee Anomaly,High,29-Jan-2026
d4bf5bb9-ae64-49e2-b675-a1b658e97e9c,4c67a27f-a09b-4f87-a25e-21194e08b0a7,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
3a70d5a2-0999-496c-9da1-dc359b4ecfb0,4c67a27f-a09b-4f87-a25e-21194e08b0a7,Company,Turnover per Employee Anomaly,High,29-Jan-2026
97553752-7692-49f6-89ef-dc954bd9a07b,eb63c9be-1011-4aa2-9b14-141461c9f214,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
77aefa10-5076-4604-808e-6d6723d7f7d2,bb9041c5-efea-4880-81cc-0b81be2e9424,Company,VAT Under-Reporting,High,29-Jan-2026
87a3897b-a032-4898-bae1-29400c71e683,fb9122ff-f413-47b7-ab35-f2c86ff0a930,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
739bcf97-bbd3-4bfd-a6e2-25fc223fd96b,fb9122ff-f413-47b7-ab35-f2c86ff0a930,Company,VAT Under-Reporting,High,29-Jan-2026
ad93d125-caa6-4bc1-8230-1f703137e785,d262ac64-febc-43fa-9a3e-70663e35714b,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
20503139-b62a-4cac-844f-6e6b0ee5f4bb,13a348ab-abae-4272-8c8d-5ea018de73b4,Company,VAT Under-Reporting,High,29-Jan-2026
3c59633e-558b-4778-9f8e-0d54154db560,fc294dc3-f1e8-45e2-a866-fddcd505fcc6,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
41b75734-89b8-4fdf-815b-967f0c204e8f,fc294dc3-f1e8-45e2-a866-fddcd505fcc6,Company,Turnover per Employee Anomaly,High,29-Jan-2026
70665ed5-9f1a-46e4-aedd-78e9e33ca100,71ccde48-47b6-4eb6-86d5-f76259e25a7b,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
69416284-99b4-452e-b3ee-50bf3f90241b,71ccde48-47b6-4eb6-86d5-f76259e25a7b,Company,VAT Under-Reporting,High,29-Jan-2026
3f32a489-fec9-4f51-9449-1782df039042,2455829a-e6ac-42bf-a1f5-0db2abffe3ff,Company,VAT Under-Reporting,High,29-Jan-2026
6f086cb5-3886-4bac-b664-24bbcd1f4a9f,d0092ce7-19bc-4e3a-bf54-058a038c077b,Company,VAT Under-Reporting,High,29-Jan-2026
b9b5fee2-c86e-46e2-aaaa-0307d9db8efd,10ed7617-60d0-4bc0-9885-1c7ccceb1f1f,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
4dd42904-0b12-4162-afc4-4e83eb8c1bb9,10ed7617-60d0-4bc0-9885-1c7ccceb1f1f,Company,VAT Under-Reporting,High,29-Jan-2026
c5e0369f-d2df-4b32-8b40-6500ee87d9dd,8175b437-e8cd-446a-9051-8252ba46787e,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
57f7066f-7572-47a7-9921-097a32c495c1,c6a36b9e-df31-4ce2-aef4-4a224b47292f,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
7467d9a4-754b-4f26-a400-70459a7c8557,c6a36b9e-df31-4ce2-aef4-4a224b47292f,Company,VAT Under-Reporting,High,29-Jan-2026
54a9ca26-9d3e-4896-9095-dc7d19ff68d9,c3540c89-f8fd-4add-894f-2f88a7a60dcb,Company,VAT Under-Reporting,High,29-Jan-2026
923fb303-8a04-441a-9c77-30fdded52725,7f0a6858-3ef7-415b-9f6c-a7ab03d4170d,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
ff0f1a09-6d0b-46f9-a437-acabf6169c33,7f0a6858-3ef7-415b-9f6c-a7ab03d4170d,Company,VAT Under-Reporting,High,29-Jan-2026
39b5b3f9-d7f0-41af-a5bc-2d8a15da3717,aaff4fe7-f8ed-4399-ad19-ca00122f20e3,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
d6b857df-50e8-4cc7-9154-b3c30efa37c2,aaff4fe7-f8ed-4399-ad19-ca00122f20e3,Company,VAT Under-Reporting,High,29-Jan-2026
9a1d47e4-8ce1-46f4-972e-b26436f79239,aaff4fe7-f8ed-4399-ad19-ca00122f20e3,Company,Turnover per Employee Anomaly,High,29-Jan-2026
04ded3c6-802e-48ce-916b-0cf8137d8762,71e6ffd3-d570-4e3c-9fdd-6e3d87b0b132,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
81f9ae52-4c21-4824-b233-3e3e34d01358,48c9e7f0-f2c0-452c-b364-a60348d10a10,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
bb8c5f37-cdbf-45aa-b8a9-16b0357d1fff,48c9e7f0-f2c0-452c-b364-a60348d10a10,Company,VAT Under-Reporting,High,29-Jan-2026
1c6a9cc1-f51b-4422-8ed0-f031c6780f0d,48c9e7f0-f2c0-452c-b364-a60348d10a10,Company,Turnover per Employee Anomaly,High,29-Jan-2026
080a954f-f9f6-42fa-8c29-ded90bc69c8c,197110b6-7231-47fb-a1bb-f22feda94a4e,Company,VAT Under-Reporting,High,29-Jan-2026
65d9c26d-da3d-453f-a99b-bed06744d230,e2b86140-1cab-4990-a312-feb8029fa6f8,Company,VAT Under-Reporting,High,29-Jan-2026
ef2eb031-b95c-47d9-8c8e-d09197a32044,122c8b49-a465-440f-8a94-a4296d6ae441,Company,VAT Under-Reporting,High,29-Jan-2026
d4674cc0-3d70-49cd-a1b4-e6c5db144c8d,dbc410ea-9daf-4069-8843-1f8bdff7cddc,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
a56e007f-ee19-4122-9fc9-a5103b2db151,dbc410ea-9daf-4069-8843-1f8bdff7cddc,Company,VAT Under-Reporting,High,29-Jan-2026
4ee84de7-a3e7-487f-a628-b21186cfeb8e,30e39954-baf1-4ded-a4c5-15aa7449ed1f,Company,VAT Under-Reporting,High,29-Jan-2026
17fde4d7-83ea-4fdd-8397-be37ab71330b,c5af0517-7411-4e02-8b28-85474f39692d,Company,VAT Under-Reporting,High,29-Jan-2026
3bb53f90-4b88-4bf1-a703-01699556bf00,86fe2120-df0c-4981-b2f6-2ee091f0fd3f,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
2b5028c6-dec0-4489-bcf3-290a8c4360c3,86fe2120-df0c-4981-b2f6-2ee091f0fd3f,Company,VAT Under-Reporting,High,29-Jan-2026
bfdc9404-e329-471b-a97d-955b2884dcd6,86fe2120-df0c-4981-b2f6-2ee091f0fd3f,Company,Turnover per Employee Anomaly,High,29-Jan-2026
00ef1008-03c6-4d90-b4ec-42785dc52725,ae8e8b67-5daa-436a-a829-7a6b3fda2e25,Company,VAT Under-Reporting,High,29-Jan-2026
8a138614-1ae9-4d2f-9408-8535f54bad56,caa825f4-ac27-47b9-a947-568bf46c3c41,Company,VAT Under-Reporting,High,29-Jan-2026
cc9af9b6-dff1-4f39-99b3-cad183c81d98,d2bfe780-7da4-49a6-9b20-612dfb1a3e47,Company,VAT Under-Reporting,High,29-Jan-2026
1f724c73-98ce-4bd4-a39e-1c0aaadbd677,95499a60-b713-4f86-ba04-cffd34161d94,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
2e337d75-0638-4fff-af27-2f5dd9dbc9ce,95499a60-b713-4f86-ba04-cffd34161d94,Company,VAT Under-Reporting,High,29-Jan-2026
6bfe1904-c988-4ab2-bc38-ed50a1468237,95499a60-b713-4f86-ba04-cffd34161d94,Company,Turnover per Employee Anomaly,High,29-Jan-2026
833a5429-e714-48ec-86d1-cec2dcba3fc1,78e386b6-e683-43a2-a74a-5714ca9e6c96,Company,VAT Under-Reporting,High,29-Jan-2026
8549f55c-5153-4eff-93ec-0a36bb93cf88,2396f812-d69a-4963-b6e9-7563fd1f6555,Company,VAT Under-Reporting,High,29-Jan-2026
4d828cf6-f11a-45d3-aba4-3f0a433d1218,7d977451-0ef1-46e3-bafd-597b2a1a0d84,Company,VAT Under-Reporting,High,29-Jan-2026
9ad771b2-925f-4930-9078-1dd4cd88f4de,317714aa-35fd-45cd-9c4a-df4b70d3e39e,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
5e7b06f9-b6af-4d84-9192-9bfab22987f4,f323a207-654d-430e-91ab-c4c99f791bbb,Company,VAT Under-Reporting,High,29-Jan-2026
aea01921-629b-4730-9119-13c2ac997dac,90359b4a-2a7f-4f9e-b177-2411381cced0,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
7d237380-7a66-4ae8-a9d9-b369d5d181ac,90359b4a-2a7f-4f9e-b177-2411381cced0,Company,VAT Under-Reporting,High,29-Jan-2026
caf04132-123d-4657-966e-f286b2d248ae,90359b4a-2a7f-4f9e-b177-2411381cced0,Company,Turnover per Employee Anomaly,High,29-Jan-2026
3c9d4e33-a489-4f34-86a4-ee0d57774da8,b8cce0a4-35b0-492b-ba2b-9551946de187,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
0dd0fbc5-d406-4f82-9052-593abbcc9c86,b8cce0a4-35b0-492b-ba2b-9551946de187,Company,VAT Under-Reporting,High,29-Jan-2026
90aa2725-f19e-4a8e-ab66-66182595dd58,2705bfe9-4d8b-4704-acf4-aba042028885,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
c7217fa7-9947-42e0-9a09-8fe176647b48,2705bfe9-4d8b-4704-acf4-aba042028885,Company,VAT Under-Reporting,High,29-Jan-2026
47f141e1-e8c0-4541-8db2-b037eb9616c6,2705bfe9-4d8b-4704-acf4-aba042028885,Company,Turnover per Employee Anomaly,High,29-Jan-2026
526d09b9-07bd-45d0-964f-c34125b0bf56,7e3865b4-da45-4291-8f4a-7890f9da6178,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
c13a6290-9d08-46b3-8ac8-d0a53a0aacda,7e3865b4-da45-4291-8f4a-7890f9da6178,Company,VAT Under-Reporting,High,29-Jan-2026
2b457507-47bf-4f07-9eda-34a8a13ceae0,d3e332a6-31e1-412a-b51f-5407abfbd2fc,Company,VAT Under-Reporting,High,29-Jan-2026
b6ac1688-198b-4f7c-b2b0-a97e4f5aafdf,90510874-afb9-4d39-8ded-5c5a86538e15,Company,VAT Under-Reporting,High,29-Jan-2026
ccd127c6-de65-41ed-ba04-3d9195ca9d60,a321bfbe-2778-400a-a47d-11cedcf346e9,Company,VAT Under-Reporting,High,29-Jan-2026
48b5cbda-1838-4bf5-9ce5-bca9e185287e,a4ce8c39-2068-4680-9a28-1a9bd2277e2b,Company,VAT Under-Reporting,High,29-Jan-2026
1db0d5bd-bb52-493d-a7d9-85ea71637df1,6434eaa4-377d-443f-becd-9b360009db28,Company,VAT Under-Reporting,High,29-Jan-2026
12d939af-7852-47ea-999b-df9a5f7c412c,bc5223c8-426f-42ed-acb1-20ce08e2b793,Company,VAT Under-Reporting,High,29-Jan-2026
e829c955-f402-49ea-b52d-47c1778a0765,29bd3bb8-b32f-4fe2-b140-cf8daf891027,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
ba90ef6a-a9fc-4467-8282-5709afe15486,29bd3bb8-b32f-4fe2-b140-cf8daf891027,Company,VAT Under-Reporting,High,29-Jan-2026
551342dc-6dad-47dc-a596-c49086e6c7b2,29bd3bb8-b32f-4fe2-b140-cf8daf891027,Company,Turnover per Employee Anomaly,High,29-Jan-2026
b27e2dbe-dd24-4fc4-a47a-f0210a07302c,2c0d221e-8a1d-4a66-a6d3-48cc8907e474,Company,VAT Under-Reporting,High,29-Jan-2026
f6ccdfc5-0eec-486d-965f-b0f223f2af72,05f48d50-e989-4425-8d7a-e5df2f7d2996,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
36156dc3-fe2d-4d4c-b9e2-596b336e8d82,05f48d50-e989-4425-8d7a-e5df2f7d2996,Company,VAT Under-Reporting,High,29-Jan-2026
440010a1-1959-4f30-bade-41b2a16fdfda,b10a99e3-f284-4c15-82bd-77bb653babe3,Company,VAT Under-Reporting,High,29-Jan-2026
6b569c83-c48e-45aa-b8dc-de4f943eecb5,375ac2a9-4127-4680-b845-779fec476040,Company,VAT Under-Reporting,High,29-Jan-2026
25b51d0f-b65d-485b-9bd7-6cdaf833fe22,8e6f08c5-2329-4728-9ab8-ca036c22a2ca,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
c2d76d6b-75d6-4280-b709-93043a159db4,8e6f08c5-2329-4728-9ab8-ca036c22a2ca,Company,VAT Under-Reporting,High,29-Jan-2026
d56560f0-cd09-4dc5-9146-06539f198257,f4f9a874-2579-40d3-aeaf-781bf0fb42e0,Company,VAT Under-Reporting,High,29-Jan-2026
9094f426-4620-4e0b-89ab-168aac274dc0,fc8670ea-a38c-40e5-b976-f33af2c34c9b,Company,VAT Under-Reporting,High,29-Jan-2026
bef0199e-f23d-4472-9089-6d5cf9a675ca,1ca97a47-c56c-4bc9-90d3-cd53cbf87895,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
80b17485-6b41-49b3-b1f5-aa63bfed73fd,1ca97a47-c56c-4bc9-90d3-cd53cbf87895,Company,VAT Under-Reporting,High,29-Jan-2026
3c9f00e9-f764-4a6a-8207-6aaed8335d97,7952486d-f757-4c69-a080-af6fe8227b24,Company,VAT Under-Reporting,High,29-Jan-2026
c638b2a1-f5fa-44a5-9bf5-8d8e5f65fffc,1e9a51eb-7db3-4a6d-8403-08533288985b,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
f1191a4f-085b-4d97-9b14-23c9b6ac1558,86b0f841-4b9c-477e-9f50-87fad0611586,Company,VAT Under-Reporting,High,29-Jan-2026
20d90ddb-4922-40a8-8a51-23e8205da280,d89971b2-c97e-43ab-8613-4155d34b99e5,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
4388463c-bcd6-465b-ada7-9c8aca706802,d89971b2-c97e-43ab-8613-4155d34b99e5,Company,Turnover per Employee Anomaly,High,29-Jan-2026
d1cabb84-e6ed-46ca-bc52-27c2a09f5461,f34a5adb-c28c-435b-8487-b8d213394e38,Company,VAT Under-Reporting,High,29-Jan-2026
1e0bf4c3-22d9-46ee-bc15-eb3e7e9b9b09,bbf36d81-69af-416b-8461-e86cfa6c2e0a,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
bf0da2ec-b2bd-4082-89d7-0b2d61347597,bbf36d81-69af-416b-8461-e86cfa6c2e0a,Company,VAT Under-Reporting,High,29-Jan-2026
8b352dd7-b522-44e9-b0b3-6be7ee86079a,b4a7b591-1334-401a-b5d7-aee98eab8388,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
f46a26ab-95f0-4920-87c1-f06e3be636f7,b4a7b591-1334-401a-b5d7-aee98eab8388,Company,VAT Under-Reporting,High,29-Jan-2026
f4351bd8-9c0f-4c6e-912f-5048c477ef55,6835dccc-4f54-4a39-818b-be1b65ac494e,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
54242380-a112-4987-ac52-9eabb733ce25,3bf7647e-b899-4b9a-854c-bde5e1d30ee7,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
3f3b4e66-0ca4-4c76-91f4-0a6111af9ea4,3bf7647e-b899-4b9a-854c-bde5e1d30ee7,Company,VAT Under-Reporting,High,29-Jan-2026
dbeb04cb-9c14-4884-9d1b-c0249e1baa0d,d9070319-c3f8-4da1-a2f2-059d31305a62,Company,VAT Under-Reporting,High,29-Jan-2026
c4dafa64-2ace-4ee5-b0e8-71a3610ed48d,f952fef0-38b3-418f-b1db-1640846cb73b,Company,VAT Under-Reporting,High,29-Jan-2026
7436eeb6-3d0e-471b-97e4-a3e2b7a96cc5,79da84af-7f11-4810-9769-e393a84cea44,Company,Payroll vs Turnover Mismatch,High,29-Jan-2026
