company_id,registration_number,tin,name,industry_sector,entity_type,turnover,declared_turnover,estimated_profit,cit_due,development_levy_due,staff_strength,payroll_estimate,vat_paid,founded_date,founded_year,last_audit_date,state,lga,website,applicable_taxes
6f72ea6a-5594-466a-a2bb-d8d73a63d39b,RC-675644,4515475027543,Jumia Solutions NGO/Gte,Tech,NGO/Gte,4283251102.8307633,3953905274.905735,1029515313.5509409,1186171582.4717205,158156210.9962294,888,58313271.26775682,222518658.65597862,02-Feb-2023,2023,20-Jun-2025,Edo,Oredo,www.jumiasolutionsngo/gte.ng,"CIT,VAT,WHT,CGT"
f4eac590-e57f-4ec8-9d91-838adca69c9e,RC-691547,3034286857754,Jumia Industries PLC,Manufacturing,PLC,4025101454.668738,3883527950.176526,660656846.2005743,1165058385.0529578,155341118.00706103,959,113190233.81795788,212417742.07795507,18-Oct-2020,2020,14-Jun-2024,Lagos,Mushin,www.jumiaindustriesplc.com.ng,"CIT,VAT,WHT,CGT"
f88d1804-3827-4d9a-9ed0-5c2b3e4f6edf,RC-179773,7280837737323,GTCO Services LLP,Fintech,LLP,4031775436.4814672,3090673456.712006,472677206.3699664,927202037.0136018,123626938.26848024,440,161096143.46298295,64548454.333201446,10-Jan-2023,2023,22-Jun-2025,Ogun,Abeokuta North,www.gtcoservicesllp.com.ng,"CIT,VAT,WHT,CGT"
d98f550c-6c34-469b-b792-b3791f40352b,RC-392254,3568080707630,Kuda Resources NGO/Gte,Fintech,NGO/Gte,3213658413.583066,2422491864.267303,273171672.75977117,726747559.2801908,96899674.57069212,1007,300927262.20819855,141448244.84301654,21-Mar-2013,2013,20-Nov-2025,Lagos,Agege,www.kudaresourcesngo/gte.ng,"CIT,VAT,WHT,CGT"
9a85e821-0694-4b8e-a04e-2bdb9f7dc507,RC-219303,3523142076455,Nestle Technologies Ltd,Retail,Ltd,1864745048.2341468,1842842737.6464393,400934002.68428737,552852821.2939317,73713709.50585757,688,163288783.33709788,107105801.49316633,15-May-2019,2019,25-Dec-2025,Abuja (FCT),Abaji,www.nestletechnologiesltd.com.ng,"CIT,VAT,WHT,CGT"
d2ff2869-fba1-43f0-9c9e-9b7827a037ff,RC-177573,7818336221304,Decagon Resources LLP,Agro,LLP,2168774323.1430225,2100492675.063095,471990642.9147247,630147802.5189285,84019707.00252381,343,118722291.22974753,32011802.740027536,13-Apr-2016,2016,20-Aug-2025,Ogun,Abeokuta South,www.decagonresourcesllp.com.ng,"CIT,VAT,WHT,CGT"
1a5f36b5-c3f4-4920-a254-5206aa95fbe8,RC-507987,2255757431723,GTCO Nigeria Ltd,Tech,Ltd,4282651001.694217,3803811432.9502263,1000542450.782881,1141143429.885068,152152457.31800905,101,32792662.099703282,9380603.157538801,13-Sep-2016,2016,24-Oct-2025,Delta,Ughelli North,www.gtconigerialtd.com.ng,"CIT,VAT,WHT,CGT"
68449546-641c-42f8-8714-05befc4a2bef,RC-212787,7065516073368,OPay Resources PLC,Retail,PLC,2126329910.4423919,1805433714.1620767,213578760.92365742,541630114.248623,72217348.56648307,104,28434292.858853772,18108237.534658708,28-Sep-2011,2011,13-Aug-2025,Kano,Nasarawa,www.opayresourcesplc.com.ng,"CIT,VAT,WHT,CGT"
6a3d6c2a-13b8-4631-95bb-6f2b96d9bb33,RC-934693,0455166155554,Stanbic Technologies Ltd,Tech,Ltd,3535460489.449963,2327909687.2504654,320984033.94274926,698372906.1751395,93116387.49001862,750,238804296.5039094,164593775.76608688,12-Feb-2013,2013,28-Aug-2025,Lagos,Agege,www.stanbictechnologiesltd.net.ng,"CIT,VAT,WHT,CGT"
ad379f2c-7fc8-4833-bf25-59fe325028e9,RC-606054,5064700540642,Nestle Resources LLP,Retail,LLP,2463944428.969461,2245596627.451334,423380296.8321652,673678988.2354002,89823865.09805337,645,135465377.15443912,119358243.26548733,03-Feb-2018,2018,07-Oct-2024,Lagos,Ifako-Ijaiye,www.nestleresourcesllp.com.ng,"CIT,VAT,WHT,CGT"
d33ad9d5-d4ea-4caf-9ccd-94e7b55a9b18,RC-847012,1330617647582,Moniepoint Nigeria LLP,Fintech,LLP,4323497952.167841,4266607301.8910623,585198990.1526233,1279982190.5673187,170664292.0756425,1166,47398307.410589546,1906728.1637599433,15-Jun-2015,2015,25-May-2024,Kaduna,Zaria,www.moniepointnigeriallp.com.ng,"CIT,VAT,WHT,CGT"
be010900-694b-444c-97ee-16b2e98140f4,RC-903305,7388780063868,Silverbird Global PLC,Energy,PLC,1316977034.016386,747687619.0945467,225704127.0872652,224306285.728364,29907504.763781868,897,218483359.91260186,27989.240065175403,16-Sep-2014,2014,03-May-2025,Ogun,Sagamu,www.silverbirdglobalplc.ng,"CIT,VAT,WHT,CGT"
b04eb075-9492-4415-8238-4eee6dece2f9,RC-946859,3786646333053,MainOne Ventures NGO/Gte,Fintech,NGO/Gte,3154283579.840115,2117596299.620393,766145641.940957,635278889.8861179,84703851.98481572,1070,113473347.03537157,23099421.749389652,18-Aug-2025,2025,30-Nov-2024,Lagos,Surulere,www.mainoneventuresngo/gte.org.ng,"CIT,VAT,WHT,CGT"
751b0c1f-2f61-459f-aa0d-b25f38eaef50,RC-470190,8161015563344,Decagon Nigeria PLC,Tech,PLC,1955277707.156473,1092598392.826238,184408382.08576956,327779517.84787136,43703935.713049516,707,226451385.67923826,58169439.93075184,29-Dec-2012,2012,20-Jul-2025,Akwa Ibom,Ikot Ekpene,www.decagonnigeriaplc.ng,"CIT,VAT,WHT,CGT"
0bc3459a-e4c5-4795-8cd9-db879c316c76,RC-113241,2274754071133,NLNG Group Ltd,Retail,Ltd,3177737289.6909995,1974796307.2300363,756637158.8182585,592438892.1690109,78991852.28920145,861,194170474.58632112,29345906.762929767,09-Jan-2019,2019,22-Jul-2025,Kwara,Ilorin East,www.nlnggroupltd.net.ng,"CIT,VAT,WHT,CGT"
abc29946-edab-493b-b633-4983b5f10bf2,RC-320437,5816118800035,Cadbury Nigeria LLP,Manufacturing,LLP,3187241158.439692,2946849319.391854,466479344.3852694,884054795.8175561,117873972.77567415,237,14803884.816099316,60244871.2492131,12-Nov-2016,2016,13-Nov-2024,Enugu,Udi,www.cadburynigeriallp.com.ng,"CIT,VAT,WHT,CGT"
72422a51-b5d8-4f70-9809-8a2e84eb18ff,RC-864132,3686268605646,MTN Industries Ltd,Fintech,Ltd,4673099814.329063,2951574585.9995203,862404528.7202144,885472375.7998561,118062983.43998082,34,14605766.70243028,90886838.185356,13-Nov-2021,2021,02-Feb-2024,Kano,Nasarawa,www.mtnindustriesltd.com.ng,"CIT,VAT,WHT,CGT"
0dca8009-4cda-4f1c-b41d-298187e4df33,RC-909728,8645756047180,Coscharis Nigeria Ltd,Agro,Ltd,997941495.1552508,695596797.6879951,171246427.57134447,208679039.3063985,27823871.907519802,155,31761036.718069177,50049898.74489408,06-Jun-2015,2015,15-Dec-2024,Kaduna,Kaduna North,www.coscharisnigerialtd.net.ng,"CIT,VAT,WHT,CGT"
401db39c-e915-494c-85f4-0e66b693da3d,RC-891187,8134517040250,Palmpay Services PLC,Retail,PLC,3371444907.977752,2281020326.8711805,786499563.152562,684306098.0613542,91240813.07484722,1166,114599818.06793465,17351692.55315058,28-Oct-2012,2012,05-Aug-2025,Edo,Oredo,www.palmpayservicesplc.com.ng,"CIT,VAT,WHT,CGT"
ba4e3fcd-f3b2-4d8f-8ed6-617f884fdb57,RC-210309,3271485711250,Opay Nigeria PLC,Energy,PLC,813927180.9253536,667678421.9503336,133325160.78519613,200303526.58510008,26707136.878013343,293,103708361.60226746,13704949.670544066,20-Apr-2023,2023,31-Jul-2024,Oyo,Ibadan South-West,www.opaynigeriaplc.com.ng,"CIT,VAT,WHT,CGT"
d8e1dfea-6c1d-4142-a323-3631b6b059b6,RC-453939,2022303631637,Ardova Global LLP,Manufacturing,LLP,1945550911.6320753,1181264645.0323393,278848164.4925377,354379393.5097018,47250585.801293574,989,164613936.88698292,1880051.7652708858,07-Aug-2019,2019,19-Sep-2025,Plateau,Jos North,www.ardovagloballlp.com.ng,"CIT,VAT,WHT,CGT"
863de870-dfcf-4ee9-b5d7-dc7a1339bd5a,RC-536664,8265452100547,UBA Systems Ltd,Energy,Ltd,670197832.8639625,646929476.5586154,89417267.07436894,194078842.96758464,25877179.06234462,1158,297949279.66446686,4969257.488546713,30-Jul-2014,2014,16-Oct-2025,Abuja (FCT),Gwagwalada,www.ubasystemsltd.com.ng,"CIT,VAT,WHT,CGT"
265c0f4e-4d70-4449-9c05-4932c1d5024d,RC-792726,6270077058334,Access Global LLP,Manufacturing,LLP,1746135389.165693,1134198091.4189148,405743438.55468386,340259427.42567444,45367923.656756595,296,18976326.09148006,19807299.32801542,19-Jul-2023,2023,26-Feb-2025,Oyo,Akinyele,www.accessgloballlp.com.ng,"CIT,VAT,WHT,CGT"
46e46401-2a03-465b-a5fc-c63603fda3ad,RC-541842,2825871326757,TotalEnergies Technologies Ltd,Tech,Ltd,2159201026.5863485,1993866577.8619745,335712664.76225644,598159973.3585923,79754663.11447898,710,233611625.53753805,130200559.64067012,28-Sep-2015,2015,21-May-2024,Rivers,Ikwerre,www.totalenergiestechnologiesltd.com.ng,"CIT,VAT,WHT,CGT"
4ada27cc-2910-4a0e-a7d3-8564137e2b54,RC-261542,2710172126062,Kuda Nigeria NGO/Gte,Energy,NGO/Gte,3778528871.8696675,2771788417.056646,874950547.9440875,831536525.1169938,110871536.68226583,899,74268007.70871268,50778368.77457274,25-Apr-2022,2022,26-Jun-2025,Kano,Tarauni,www.kudanigeriango/gte.ng,"CIT,VAT,WHT,CGT"
74cb3676-9fce-4824-a1d4-8126eb98fa3b,RC-616073,2414373754228,Interswitch Enterprises PLC,Tech,PLC,4347038759.124939,3705111207.6234207,898830175.4151307,1111533362.2870262,148204448.30493683,640,207706794.68729618,273591167.0728568,14-Jun-2024,2024,14-Sep-2025,Akwa Ibom,Ikot Ekpene,www.interswitchenterprisesplc.com.ng,"CIT,VAT,WHT,CGT"
bb19246f-92e5-4468-adb8-dd8d3c85440b,RC-808341,0470081747335,Slot Technologies Ltd,Fintech,Ltd,4066322810.372931,2075297148.3416505,568937445.9067014,622589144.5024952,83011885.93366602,607,227683043.01247346,90237946.95482168,19-Jan-2013,2013,17-Aug-2025,Anambra,Nnewi North,www.slottechnologiesltd.net.ng,"CIT,VAT,WHT,CGT"
37f2fbb0-b4ee-4b4b-b3bb-f16cd88eb5dc,RC-725122,6533704840473,PiggyVest West Africa NGO/Gte,Agro,NGO/Gte,561988332.9734263,466023881.5956252,112061449.61873697,139807164.47868755,18640955.26382501,851,134788734.94082907,20060160.118050285,19-Apr-2020,2020,19-Jul-2024,Lagos,Eti-Osa,www.piggyvestwestafricango/gte.ng,"CIT,VAT,WHT,CGT"
9db33d24-7319-4f6d-a092-7a6428296f69,RC-249589,6835783238878,Paystack Industries Ltd,Manufacturing,Ltd,1599459174.1776652,1497817022.9603047,299796690.9509243,449345106.8880914,59912680.91841219,202,46139521.25626402,20261625.067736425,12-Jun-2014,2014,23-Dec-2025,Oyo,Ibadan North,www.paystackindustriesltd.com.ng,"CIT,VAT,WHT,CGT"
0c15b29f-4a17-49c9-bf1d-9a01da2972e4,RC-534498,3008571587814,Kuda West Africa Ltd,Energy,Ltd,4932363327.651921,3790150721.365489,1130548689.436688,1137045216.4096467,151606028.85461956,1089,58326647.63773584,174740290.54280105,30-Jun-2011,2011,23-Jul-2024,Lagos,Alimosho,www.kudawestafricaltd.net.ng,"CIT,VAT,WHT,CGT"
784d229a-aa5a-46dd-93e8-acd73596e82a,RC-853051,3343743000757,Silverbird Industries Ltd,Agro,Ltd,435964488.42962253,359139545.5304673,38844187.07060234,107741863.65914018,14365581.821218692,1099,200466285.03460082,5050673.886609936,06-Jun-2021,2021,27-Jul-2024,Oyo,Akinyele,www.silverbirdindustriesltd.net.ng,"CIT,VAT,WHT,CGT"
abe242e3-023f-4f36-99ad-387f6253628f,RC-714682,3012072780370,Access Bank Networks LLP,Retail,LLP,3595534142.5527363,3512025312.311841,734478465.2669289,1053607593.6935523,140481012.49247363,1063,69886959.25476415,184163006.9242721,17-Nov-2025,2025,26-Jun-2025,Kaduna,Kaduna South,www.accessbanknetworksllp.com.ng,"CIT,VAT,WHT,CGT"
7edec8c1-7abc-4109-9f05-5763a726a08e,RC-905340,1126406055418,Semicolon Africa Logistics NGO/Gte,Energy,NGO/Gte,664443697.4928632,618150898.2435068,107323503.81647453,185445269.47305202,24726035.929740272,624,30879216.329722922,22327857.206845306,29-Nov-2014,2014,11-Feb-2024,Kaduna,Kaduna North,www.semicolonafricalogisticsngo/gte.org.ng,"CIT,VAT,WHT,CGT"
9643cdf2-8514-4b85-a060-9e3169725729,RC-852739,6454842747752,BUA Cement Global LLP,Energy,LLP,4902488022.942249,3211591749.9758525,1130110019.673117,963477524.9927558,128463669.9990341,1197,359017461.3162276,135727212.62590024,02-May-2013,2013,30-May-2025,Oyo,Egbeda,www.buacementgloballlp.com.ng,"CIT,VAT,WHT,CGT"
59f36ccb-db5d-4f35-9183-5931955ee3cd,RC-748335,0366276060221,Globacom Ventures NGO/Gte,Manufacturing,NGO/Gte,63878863.9170443,58221622.95947702,15203763.578949513,17466486.887843106,0.0,1135,550101371.6630145,2544383.4769437695,21-Apr-2021,2021,01-Apr-2025,Rivers,Ikwerre,www.globacomventuresngo/gte.org.ng,"CIT,VAT,WHT,CGT"
3ebb003f-e602-49c2-95a7-a0a79dea86dd,RC-740211,3185531101217,Kuda Enterprises LLP,Manufacturing,LLP,2108736931.156361,1280998901.6402946,185536207.3781434,384299670.4920884,51239956.06561178,971,484194711.6004076,52579805.962314315,08-Jul-2018,2018,21-May-2025,Rivers,Port Harcourt,www.kudaenterprisesllp.com.ng,"CIT,VAT,WHT,CGT"
de1d3983-0063-4662-ad20-7e39e52160a5,RC-119546,3206450172361,Glovo Group NGO/Gte,Energy,NGO/Gte,3442033935.9512506,2743688480.492577,808727789.6254376,823106544.1477731,109747539.21970308,854,139041673.8144428,23892246.07406096,03-Jan-2026,2026,28-Jul-2025,Ogun,Abeokuta South,www.glovogroupngo/gte.org.ng,"CIT,VAT,WHT,CGT"
2d81921f-c55d-485d-80bf-26a97f13d6ee,RC-776746,6161484618622,Flour Mills Enterprises NGO/Gte,Energy,NGO/Gte,3289727778.309907,2024757162.379081,459938869.6825105,607427148.7137243,80990286.49516325,1153,308631164.7416926,29682145.66989363,20-Aug-2021,2021,11-Aug-2025,Delta,Uyo,www.flourmillsenterprisesngo/gte.ng,"CIT,VAT,WHT,CGT"
b43f52c5-9fec-420e-bf52-8db961f8458f,RC-720626,6374838102226,Flour Mills Technologies LLP,Manufacturing,LLP,4230205179.4178452,2948409007.5120254,762299478.1931052,884522702.2536076,117936360.30048102,931,84205869.26543652,217574295.74203733,09-Feb-2017,2017,03-Dec-2024,Abuja (FCT),Gwagwalada,www.flourmillstechnologiesllp.com.ng,"CIT,VAT,WHT,CGT"
a30f29fd-697b-4986-be56-11bad6d421fb,RC-158562,4335267746056,Eroton Enterprises NGO/Gte,Agro,NGO/Gte,1562001291.6125453,1510837520.6548455,193996976.9115295,453251256.19645363,60433500.82619382,771,256053721.666197,101605639.37715273,27-Mar-2024,2024,16-Sep-2025,Rivers,Okrika,www.erotonenterprisesngo/gte.ng,"CIT,VAT,WHT,CGT"
6c04edf3-d5ca-4557-8f25-86823b939da0,RC-785447,1363785511237,PiggyVest Technologies PLC,Agro,PLC,2633522325.1453295,1684547975.3097234,444837565.392629,505364392.59291697,67381919.01238893,336,19585882.750883162,102377782.91544,11-Feb-2016,2016,30-Apr-2024,Abuja (FCT),Kwali,www.piggyvesttechnologiesplc.ng,"CIT,VAT,WHT,CGT"
f334a6e6-ad99-4786-9c2a-9a3735bc32ac,RC-318804,3545167444400,Dangote Ventures PLC,Fintech,PLC,2398427530.651408,2068304948.6822786,447048539.57085437,620491484.6046835,82732197.94729115,1152,300985619.31375647,108768830.57827285,01-May-2015,2015,31-Jan-2024,Kwara,Offa,www.dangoteventuresplc.ng,"CIT,VAT,WHT,CGT"
85886f60-64d2-4f0a-83bd-f7046b3c40b0,RC-686290,6230870316202,Sterling Technologies Ltd,Tech,Ltd,649972167.3128121,562982062.1453309,152656449.0278806,168894618.64359927,22519282.485813238,397,56496891.429991946,14914803.438544152,24-Jun-2018,2018,26-Apr-2025,Enugu,Udi,www.sterlingtechnologiesltd.net.ng,"CIT,VAT,WHT,CGT"
58c5f1b6-b481-4b0f-88d2-38fc40ecfdce,RC-875911,1688523274211,Konga Industries NGO/Gte,Agro,NGO/Gte,4542480264.1910305,2485313124.048004,946569752.661553,745593937.2144012,99412524.96192017,1199,397266360.3576257,87357830.18860365,06-Feb-2017,2017,01-May-2024,Delta,Ughelli North,www.kongaindustriesngo/gte.org.ng,"CIT,VAT,WHT,CGT"
f796bcb7-0f03-4e8e-b1a5-da1c60360d44,RC-346828,7362053128415,Jumia Services NGO/Gte,Fintech,NGO/Gte,2843813078.220669,2191343393.4919567,420425104.4125851,657403018.047587,87653735.73967826,87,7318537.936264523,27619330.98469697,13-Aug-2020,2020,25-Sep-2025,Rivers,Ikwerre,www.jumiaservicesngo/gte.org.ng,"CIT,VAT,WHT,CGT"
6498e40e-b42a-4642-b590-75c23823ac50,RC-824311,8847745574287,MTN Industries PLC,Retail,PLC,4238211605.072436,3047408396.6119485,984938275.6758091,914222518.9835845,121896335.86447795,379,17905427.06893755,200014959.62769696,04-Aug-2021,2021,24-Feb-2025,Edo,Ikpoba-Okha,www.mtnindustriesplc.com.ng,"CIT,VAT,WHT,CGT"
3ab27248-0e06-49ba-ba31-83161ff6356e,RC-899494,5160513630755,Access Networks LLP,Manufacturing,LLP,2889000510.2170815,1848015914.77664,290261800.3368347,554404774.432992,73920636.5910656,1134,114021623.018538,35941628.98958099,15-Apr-2012,2012,07-Aug-2024,Kano,Tarauni,www.accessnetworksllp.com.ng,"CIT,VAT,WHT,CGT"
88ba51fc-7b77-4979-9e01-ea17aa000d8b,RC-403016,0542387222601,Nestle Logistics PLC,Energy,PLC,4902723610.813314,3966081426.5429235,994629273.0585132,1189824427.962877,158643257.06171694,970,313333275.4042453,148457344.32787177,11-Feb-2014,2014,17-May-2024,Abuja (FCT),Abuja Municipal,www.nestlelogisticsplc.com.ng,"CIT,VAT,WHT,CGT"
9e8dca71-8b12-43cf-ad7c-8dc39b04fcf5,RC-725291,4383416421627,TotalEnergies Enterprises LLP,Tech,LLP,1127110906.3267047,778642415.236337,101444662.98377058,233592724.57090107,31145696.609453477,194,90676895.49456733,22821009.649231967,15-May-2012,2012,11-Oct-2025,Oyo,Ibadan North,www.totalenergiesenterprisesllp.com.ng,"CIT,VAT,WHT,CGT"
35566ee3-9f7d-4405-9490-fb7852d8cd64,RC-477185,2504055600106,AltSchool Solutions NGO/Gte,Agro,NGO/Gte,2632395738.7753487,1971779087.7055664,556476734.8938373,591533726.31167,78871163.50822265,718,207385801.51113558,147533861.60046732,02-Apr-2012,2012,30-May-2025,Kaduna,Kafanchan,www.altschoolsolutionsngo/gte.ng,"CIT,VAT,WHT,CGT"
9f11b433-4a0b-4080-9eb1-60d20304992e,RC-658954,0303612423013,GTCO Solutions LLP,Manufacturing,LLP,1966955909.2059934,1671934201.2050567,409622869.6080121,501580260.36151695,66877368.04820227,825,302746058.3272716,22188604.196123462,30-Jan-2022,2022,06-Nov-2025,Kaduna,Kafanchan,www.gtcosolutionsllp.com.ng,"CIT,VAT,WHT,CGT"
ced2c9e2-906c-40a2-b465-7a843fafa8f0,RC-758138,6314886053164,MainOne Nigeria NGO/Gte,Manufacturing,NGO/Gte,3204488650.1971135,1822438316.1397173,706305321.7430162,546731494.8419151,72897532.6455887,479,102172760.50704956,17727073.624901664,07-Jan-2025,2025,09-Dec-2024,Akwa Ibom,Uyo,www.mainonenigeriango/gte.org.ng,"CIT,VAT,WHT,CGT"
dac2f4a1-5102-4997-ac6b-aef0cf716fce,RC-913105,3062878716736,Access Logistics PLC,Retail,PLC,4256194477.387519,4046359322.8759537,718980340.6439478,1213907796.862786,161854372.91503814,515,220971659.14579403,136928525.46709555,23-Jan-2017,2017,06-Mar-2025,Rivers,Okrika,www.accesslogisticsplc.ng,"CIT,VAT,WHT,CGT"
c69def58-e38d-4d72-9ead-53bbb090224f,RC-364684,3112442633225,Semicolon Enterprises NGO/Gte,Manufacturing,NGO/Gte,1877137374.1074328,1096458226.5228271,211576174.30618432,328937467.95684814,43858329.060913086,1075,355958382.1442569,43556973.61738836,25-Feb-2015,2015,02-Aug-2024,Kano,Nasarawa,www.semicolonenterprisesngo/gte.org.ng,"CIT,VAT,WHT,CGT"
6254e5ce-5163-4b94-8294-36c42c2f2f4e,RC-275015,2125337545336,Union Bank Holdings NGO/Gte,Fintech,NGO/Gte,984362250.6275702,700842279.869425,90346957.72647017,210252683.9608275,28033691.194777004,496,194887406.73469567,29523383.085733302,14-Oct-2013,2013,05-Oct-2025,Abuja (FCT),Abaji,www.unionbankholdingsngo/gte.org.ng,"CIT,VAT,WHT,CGT"
cc275941-d5d7-4c15-8eed-3f332c77b167,RC-118185,4403223743070,Peace Mass West Africa PLC,Fintech,PLC,3613439410.4698324,2807784673.6010156,756959920.9953626,842335402.0803046,112311386.94404063,766,29626778.843736354,207979681.7640244,28-Jun-2014,2014,05-Aug-2024,Enugu,Udi,www.peacemasswestafricaplc.com.ng,"CIT,VAT,WHT,CGT"
1749416f-4a61-4ae5-87f9-50283c182702,RC-616718,0587544322381,Ardova West Africa PLC,Agro,PLC,4876775576.980348,3444051899.213284,656010833.1155497,1033215569.7639852,137762075.96853137,1136,49402005.53657566,66714732.695975974,20-Jun-2013,2013,24-Feb-2024,Rivers,Port Harcourt,www.ardovawestafricaplc.ng,"CIT,VAT,WHT,CGT"
d79cac57-f7f1-47d8-9ba1-891af1cf4ea5,RC-366614,6017434254312,SevenUp Global PLC,Energy,PLC,2888698273.0560913,1948734661.3256204,346812063.79278165,584620398.3976861,77949386.45302482,714,67748060.12727295,36820089.28713455,20-Apr-2020,2020,01-Jul-2024,Lagos,Eti-Osa,www.sevenupglobalplc.ng,"CIT,VAT,WHT,CGT"
dd356d21-0075-4215-bc5d-138b0afb53e6,RC-644582,0833065182462,Paystack Global LLP,Fintech,LLP,48190399.01538567,39862136.124627665,5092131.760957376,0.0,0.0,582,117267527.53499255,668248.4140609357,30-Dec-2014,2014,16-Jun-2024,Rivers,Okrika,www.paystackgloballlp.com.ng,"CIT,VAT,WHT,CGT"
66669c4f-dac9-4a7b-9ef9-4de08caf829b,RC-571391,4040211603574,Palmpay Resources LLP,Tech,LLP,1093143487.1833076,684108493.8076373,204570074.97052324,205232548.1422912,27364339.752305493,542,259600868.81126255,4275665.920092363,20-Mar-2019,2019,16-Apr-2025,Plateau,Jos South,www.palmpayresourcesllp.com.ng,"CIT,VAT,WHT,CGT"
19a16a41-d81c-40c3-a47e-41f8a274f721,RC-796841,3141805705656,Honeywell Technologies PLC,Tech,PLC,387365703.04010916,375003781.9871498,72663018.26302677,112501134.59614493,15000151.279485991,227,38659111.40778713,21689542.275843512,08-Nov-2020,2020,15-Jul-2025,Rivers,Okrika,www.honeywelltechnologiesplc.com.ng,"CIT,VAT,WHT,CGT"
791a3306-7330-40c1-93e4-dcd91d47534c,RC-621359,1550052853687,Access Bank Global Ltd,Tech,Ltd,1123527952.5200088,827012785.1044582,188001678.30635002,248103835.53133744,33080511.40417833,214,57260572.92536909,11630509.307144374,21-Jan-2026,2026,06-Jul-2024,Rivers,Eleme,www.accessbankgloballtd.com.ng,"CIT,VAT,WHT,CGT"
47f35d9e-6741-4028-b40b-9f511650cd1e,RC-455902,3036361832447,Moniepoint Group LLP,Energy,LLP,4932113830.315405,3321940906.8745785,455143230.13153756,996582272.0623735,132877636.27498314,450,71103996.32866131,81760689.78772786,09-Jan-2018,2018,10-Apr-2025,Edo,Ikpoba-Okha,www.moniepointgroupllp.com.ng,"CIT,VAT,WHT,CGT"
4128ef0c-a82b-4e05-b753-a0765635f88b,RC-822866,3053667047474,Honeywell Technologies Ltd,Agro,Ltd,3909752548.234847,3462276031.4641676,729409095.0868033,1038682809.4392502,138491041.2585667,151,54281894.15970017,166969114.22339308,05-Mar-2022,2022,21-Apr-2024,Abuja (FCT),Gwagwalada,www.honeywelltechnologiesltd.net.ng,"CIT,VAT,WHT,CGT"
60aa7e0b-6ae0-495b-bd89-78a320b4988f,RC-350675,2441663610162,Galaxy Backbone Holdings NGO/Gte,Manufacturing,NGO/Gte,3615723308.5183897,2921790625.9769154,858936411.0105891,876537187.7930746,116871625.03907661,11,484499.74106032937,135994952.08225062,09-Apr-2021,2021,05-Apr-2024,Kano,Gwale,www.galaxybackboneholdingsngo/gte.ng,"CIT,VAT,WHT,CGT"
767d3f9f-b953-4fc5-9b48-4b6169567e15,RC-928300,2581050840613,Zenith Bank Ventures NGO/Gte,Manufacturing,NGO/Gte,1942533179.1793683,1774811157.0758536,194816342.19879168,532443347.12275606,70992446.28303415,944,219950279.8318534,3011740.2930700625,03-Sep-2018,2018,14-Feb-2025,Abuja (FCT),Abuja Municipal,www.zenithbankventuresngo/gte.ng,"CIT,VAT,WHT,CGT"
fab42758-5108-4369-9cbc-834eec434124,RC-279061,6316437508384,Union Bank Logistics NGO/Gte,Manufacturing,NGO/Gte,1817320086.2719336,1587624196.3198128,387869867.2407128,476287258.8959438,63504967.85279251,299,126123955.26918308,103058699.36646707,06-Oct-2023,2023,28-Oct-2025,Anambra,Onitsha North,www.unionbanklogisticsngo/gte.ng,"CIT,VAT,WHT,CGT"
587caa60-e7ac-424b-a552-1324d4aa7f57,RC-417174,1008028340207,Honeywell Industries PLC,Fintech,PLC,3370528992.4631457,3031822631.0634108,635815473.4414959,909546789.3190233,121272905.24253643,316,104426338.12644285,127286180.29816273,03-May-2018,2018,04-Oct-2025,Delta,Sapele,www.honeywellindustriesplc.ng,"CIT,VAT,WHT,CGT"
c0e28ad1-5bef-4f6d-a4d7-224387a3da0b,RC-682142,3004882018481,Dangote Sugar Industries NGO/Gte,Tech,NGO/Gte,3645246244.6520467,2763168539.399804,422397006.21976864,828950561.8199412,110526741.57599217,718,236767297.90888482,196318919.08279902,11-Oct-2022,2022,13-May-2025,Edo,Egor,www.dangotesugarindustriesngo/gte.org.ng,"CIT,VAT,WHT,CGT"
6df7112a-b334-4adf-a929-ca4b022417c4,RC-726475,5815347504156,Silverbird Enterprises NGO/Gte,Agro,NGO/Gte,3065661670.734937,1967597629.3156123,447175248.46690196,590279288.7946837,78703905.1726245,150,47423226.97782538,37510351.497511744,15-Sep-2015,2015,27-Jun-2024,Abuja (FCT),Gwagwalada,www.silverbirdenterprisesngo/gte.ng,"CIT,VAT,WHT,CGT"
25139e8a-3aff-4a6d-9e00-27060f70adac,RC-339234,2418456174067,MTN Enterprises Ltd,Manufacturing,Ltd,4420070294.803527,2386065654.2558613,472554154.12858623,715819696.2767583,95442626.17023446,673,108695119.46537165,25184665.22080011,27-Sep-2020,2020,05-Jul-2025,Anambra,Nnewi North,www.mtnenterprisesltd.com.ng,"CIT,VAT,WHT,CGT"
255e36cf-b10f-4523-a303-f34f47036d06,RC-984653,3184305456720,Paystack Enterprises PLC,Tech,PLC,2377030940.354639,1481443935.9978046,350255696.22131467,444433180.7993414,59257757.439912185,55,6757945.786349329,17824228.19501655,14-Mar-2017,2017,22-May-2025,Lagos,Lagos Island,www.paystackenterprisesplc.ng,"CIT,VAT,WHT,CGT"
